IDENT,Z_BEST,Z_BEST68_LOW,Z_BEST68_HIGH,Z_ML,Z_ML68_LOW,Z_ML68_HIGH,CHI_BEST,MOD_BEST,EXTLAW_BEST,EBV_BEST,AGE_BEST,PDZ_BEST,Z_SEC,CHI_SEC,MOD_SEC,EBV_SEC,PDZ_SEC,MOD_STAR,CHI_STAR,SCALE_BEST,NBAND_USED,CONTEXT,ZSPEC,MAG_OBS0,MAG_OBS1,MAG_OBS2,MAG_OBS3,MAG_OBS4,MAG_OBS5,MAG_OBS6,MAG_OBS7,MAG_OBS8,MAG_OBS9,MAG_OBS10,MAG_OBS11,MAG_OBS12,MAG_OBS13,MAG_OBS14,MAG_MOD0,MAG_MOD1,MAG_MOD2,MAG_MOD3,MAG_MOD4,MAG_MOD5,MAG_MOD6,MAG_MOD7,MAG_MOD8,MAG_MOD9,MAG_MOD10,MAG_MOD11,MAG_MOD12,MAG_MOD13,MAG_MOD14,AGE_MED,MASS_MED,SFR_MED,ZSPEC_FLAG,ZSPEC_REF,ZSPEC_SEP,FIELD,RA,DEC,SIMBAD_MAIN_ID,SIMBAD_RA,SIMBAD_DEC,SIMBAD_OTYPE,SIMBAD_ZSPEC,SIMBAD_RVZ_QUAL,SIMBAD_RVZ_BIBCODE,SIMBAD_MATCH_SEP_ARCSEC,ZSPEC_SOURCE,SIMBAD_ZSPEC_USABLE_FOR_LENSING
719,0.0,0.0,0.188,0.1873,0.0499,0.5859,9.95517,24.0,0,0.05,,99.0,0.35,10.4116,25.0,0.0,0.00548469,,1000000000.0,0.0632824,12,4095,,29.255,28.432,27.997,27.992,27.239,27.133,26.897,26.908,27.005,27.043,27.484,,,,,29.367,29.204,28.565,27.697,27.343,27.165,27.075,27.046,27.013,26.929,27.662,28.012,28.377,27.297,27.71,9.12733,6.4701,-4.12165,,,,M1149clu,177.4012427,22.4088288,,,,,,,,,,False
721,0.0,0.0,0.1742,0.2424,0.0588,0.7072,19.2557,31.0,1,0.1,,99.0,0.54,19.3012,30.0,0.0,6.43885e-05,,1000000000.0,0.179957,12,4095,,28.378,27.984,27.885,28.275,28.042,27.538,27.384,27.456,27.648,26.671,,,,,,28.39,28.426,28.319,27.844,27.734,27.717,27.673,27.684,27.699,27.703,28.421,28.523,28.965,28.403,27.648,8.91995,5.93153,-3.87264,,,,M1149clu,177.383186,22.4088304,,,,,,,,,,False
722,0.0,0.0,0.4205,0.1895,0.0431,0.6507,371.385,33.0,0,0.0,,99.0,0.53,372.259,33.0,0.0,1.46238e-81,,1000000000.0,0.019502,10,3966,,,31.009,29.307,29.349,29.08,34.513,28.816,,27.421,27.897,,,,,,29.21,29.402,29.399,29.356,29.292,29.645,29.674,29.712,29.743,29.903,30.552,30.887,31.161,30.114,29.879,8.83172,4.90639,-4.50971,,,,M1149clu,177.3782446,22.4136583,,,,,,,,,,False
723,0.65825,0.6423,0.6738,0.6387,0.6066,0.6646,103.231,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,424.645,12,4095,,,26.553,25.714,23.58,22.309,21.787,21.481,21.31,21.173,19.997,20.163,20.608,,,,27.562,26.431,25.207,23.661,22.3,21.738,21.484,21.288,21.104,20.597,20.578,20.936,21.211,21.641,20.38,9.51656,10.0451,-2.83043,,,,M1149clu,177.394042,22.4084371,CLASHVLT J114934.57+222430.4,177.39413,22.40844,AGN,0.54,D,2017ApJ...835..254M,0.29306441409560646,SIMBAD,False
724,2.7406,2.6794,2.9714,2.8509,2.7411,2.9681,2.92677,32.0,1,0.15,,99.0,-99.9,1000000000.0,,,,,1000000000.0,709.263,12,4095,,28.421,29.265,25.519,25.152,25.009,24.977,24.943,24.663,24.458,24.266,24.053,24.216,,,,,28.982,25.668,25.061,24.997,24.987,24.98,24.714,24.456,24.386,24.17,24.136,24.102,24.326,24.617,8.74027,9.62132,0.59436,,,,M1149clu,177.3997552,22.4087137,CLASHVLT J114935.94+222431.4,177.399762,22.408709,G,2.7651,E,2016ApJ...817...60T,0.028257207230085672,SIMBAD,True
725,0.23721,0.1861,0.3128,0.3431,0.221,0.5001,5.08367,26.0,3,0.4,,99.0,0.68,8.9733,26.0,0.3,0.0112583,,1000000000.0,13.5248,11,4094,,,28.412,26.663,25.256,24.28,23.843,23.637,23.535,23.464,23.06,23.396,23.975,,,,28.076,27.549,26.758,25.238,24.424,23.952,23.646,23.509,23.409,23.045,23.374,23.676,24.075,23.677,22.91,9.42147,8.82741,-3.14935,,,,M1149clu,177.4006866,22.4086079,CLASHVLT J114936.17+222431.0,177.400696,22.408601,G,0.8465,E,2016ApJ...817...60T,0.03994694116364553,SIMBAD,False
726,0.0,0.0,0.0457,0.0906,0.0198,0.295,250.393,31.0,0,0.0,,99.0,0.39,251.479,33.0,0.0,2.4662500000000003e-55,,1000000000.0,0.0137922,12,4095,,28.832,29.406,28.153,28.31,27.903,27.692,27.631,27.687,27.7,,,,,,,28.235,28.343,28.009,27.963,27.9,28.081,28.133,28.167,28.186,28.397,28.971,29.446,29.524,28.462,29.424,8.7994,4.69823,-4.61552,,,,M1149clu,177.4136351,22.4135811,,,,,,,,,,False
727,0.095914,0.0421,0.233,0.1832,0.0891,0.3055,2.70401,9.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.126821,12,4095,,29.224,28.907,27.611,26.183,25.186,24.875,24.676,24.599,24.567,24.592,25.302,26.076,,,,31.118,29.447,27.743,26.092,25.362,24.885,24.681,24.624,24.588,24.477,25.291,25.587,26.135,26.612,28.846,9.52815,7.74337,-5.47648,,,,M1149clu,177.3853632,22.408663,CLASHVLT J114932.49+222431.2,177.385368,22.408661,G,0.8395,E,2016ApJ...817...60T,0.017522720388825668,SIMBAD,False
728,1.1304,0.0743,1.5762,0.9958,0.4615,1.9079,5.79102,1.0,0,0.0,904800000.0,99.0,0.83,5.75363,1.0,0.0,0.0563139,,1000000000.0,249168000.0,12,4095,,,28.136,27.664,27.319,26.51,26.172,26.051,26.012,25.987,26.7,24.885,25.786,,,,27.777,27.735,27.686,27.519,26.564,26.153,26.045,26.023,26.035,25.966,25.939,26.213,26.621,27.063,29.027,8.94443,8.14357,-1.36225,,,,M1149clu,177.3863109,22.4087241,CLASHVLT J114932.69+222430.6,177.386207,22.408503,G,2.9012,E,2016ApJ...817...60T,0.8678289196060319,SIMBAD,False
729,0.21266,0.0,0.4211,0.1983,0.0549,0.3978,18.7433,28.0,0,0.0,,99.0,3.49,22.9271,33.0,0.0,1.05063e-05,,1000000000.0,0.140464,11,4093,,27.806,,28.132,27.136,26.491,26.404,26.878,26.15,27.068,26.25,,,,,,27.802,27.852,27.525,27.011,26.879,26.929,26.934,26.969,26.994,27.028,27.767,28.074,28.401,27.631,27.247,8.86025,6.00544,-3.40578,,,,M1149clu,177.3801942,22.4132969,[MAT2017] MACS1149CLS 1011,177.380435,22.4134601,G,0.57,D,2017ApJ...835..254M,0.9936855571416826,SIMBAD,False
730,4.9255,0.9466,4.9886,3.5768,1.4019,6.5401,6.58463,33.0,1,0.4,,99.0,1.78,3.02159,33.0,0.5,0.220734,,1000000000.0,521.181,9,4088,,,,,29.326,28.451,27.504,27.263,27.122,27.099,27.078,25.501,26.107,,,,,,31.193,28.696,27.972,27.64,27.461,27.351,27.254,26.345,25.838,25.555,25.392,25.288,26.175,8.92965,9.36418,0.10824,,,,M1149clu,177.4065005,22.4087198,,,,,,,,,,False
731,0.42757,0.3711,0.5503,0.4099,0.2753,0.5219,7.93549,3.0,0,0.0,,99.0,0.1,11.9003,10.0,0.0,0.00260539,,1000000000.0,2.97463,9,3964,,,,27.325,25.379,24.279,40.346,23.649,,23.361,23.881,24.247,24.855,,,,29.422,28.607,26.961,25.311,24.496,24.178,24.003,23.907,23.844,23.741,24.363,24.633,24.973,25.467,26.021,9.28103,8.39242,-2.60466,,,,M1149clu,177.3740693,22.4086495,[MAT2017] MACS1149CLS 1530,177.3739786,22.4084016,G,0.54,D,2017ApJ...835..254M,0.942109962171461,SIMBAD,False
732,0.16888,0.0898,0.7031,0.3434,0.1506,0.6444,5.02375,31.0,3,0.1,,99.0,0.47,4.9352,1.0,0.0,0.0847881,,1000000000.0,2.59161,12,4095,,26.793,26.27,26.322,25.764,25.347,25.219,25.553,25.095,26.045,25.271,25.731,26.286,,,,26.358,26.351,26.32,25.716,25.565,25.639,25.573,25.565,25.579,25.555,26.237,26.278,26.787,26.497,25.347,8.75856,7.29484,-1.7974,,,,M1149clu,177.3804796,22.4131723,[MAT2017] MACS1149CLS 1012,177.3804879,22.4131657,G,0.55,D,2017ApJ...835..254M,0.036435664591325814,SIMBAD,False
734,0.0,0.0,0.1002,0.1167,0.0252,0.4067,55.9835,31.0,0,0.0,,99.0,0.39,57.2457,33.0,0.0,3.70905e-13,,1000000000.0,0.0582881,12,4095,,27.235,27.722,27.378,27.24,27.175,26.526,26.676,26.849,26.91,,,,,,,27.287,27.404,27.12,27.027,26.932,27.15,27.195,27.234,27.258,27.433,28.02,28.474,28.62,27.595,28.055,8.7822,5.19662,-4.00803,,,,M1149clu,177.4126984,22.4134504,,,,,,,,,,False
735,0.0,0.0,0.0184,0.0212,,0.0532,36.3297,9.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00112693,12,4095,,28.812,27.496,28.579,26.418,25.331,24.862,24.67,24.62,24.583,25.092,26.346,,,,,30.355,28.632,27.069,25.978,25.385,24.984,24.891,24.84,24.767,24.93,25.735,26.201,26.637,27.135,34.62,9.56752,5.66471,-8.05875,,,,M1149clu,177.3857413,22.4083093,[MAT2017] MACS1149CLS 1512,177.3857581,22.408294,G,0.65,D,2017ApJ...835..254M,0.07848625867851115,SIMBAD,False
736,0.0,0.0,0.5242,0.4255,0.1156,1.4293,4.17505,1.0,0,0.0,1278000000.0,99.0,5.05,5.87715,33.0,0.0,0.0529412,,1000000000.0,11333300.0,11,4091,,30.793,31.491,,28.741,27.819,27.675,27.911,27.767,27.531,27.304,,,,,,30.398,30.332,29.796,28.539,27.946,27.735,27.645,27.6,27.575,27.501,27.911,28.263,28.558,29.156,31.167,9.19333,6.85307,-4.04512,,,,M1149clu,177.412673,22.4132661,,,,,,,,,,False
737,0.34697,0.2999,0.5002,0.4117,0.3275,0.5039,3.32905,2.0,0,0.0,3000000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,865136000.0,12,4095,,29.847,30.004,27.477,25.564,24.436,24.018,23.813,23.726,23.651,23.293,23.958,24.453,,,,30.94,29.697,27.322,25.489,24.517,24.073,23.817,23.682,23.594,23.412,23.969,24.217,24.564,25.145,27.239,9.52503,8.68558,-4.42366,,,,M1149clu,177.379848,22.4084321,[GKS2016] c16,177.3798521,22.4084291,G,0.56,D,2017ApJ...835..254M,0.017402266991569854,SIMBAD,False
738,0.0,0.0,0.1326,0.203,0.0466,0.5635,40.3707,27.0,0,0.0,,99.0,1.18,41.2827,33.0,0.0,1.08539e-09,,1000000000.0,0.0424432,10,4075,,28.364,,,29.158,,28.001,27.697,27.786,27.975,,,,,,,29.239,29.256,28.895,28.271,28.136,28.085,28.081,28.109,28.127,28.152,28.898,29.226,29.553,28.783,28.399,9.08909,5.75826,-4.80375,,,,M1149clu,177.4154878,22.4135218,,,,,,,,,,False
739,0.65638,0.6405,0.6737,0.6599,0.6396,0.6924,144.055,21.0,0,0.2,,99.0,-99.9,1000000000.0,,,,,1000000000.0,211.749,12,4095,,25.055,24.81,24.256,23.016,22.13,21.617,21.334,21.152,20.986,19.834,19.865,20.164,,,,25.498,25.013,24.387,23.274,22.112,21.583,21.323,21.114,20.91,20.481,20.46,20.94,20.783,21.37,19.826,9.20607,10.00264,-0.55986,,,,M1149clu,177.408337,22.407723,CLASHVLT J114938.00+222427.8,177.40834583333333,22.40771944444444,rG,0.533,C,2014ApJS..211...21E,0.03206457733970404,SIMBAD,False
740,4.6227,3.1412,5.8822,4.6692,3.0366,6.3404,1.13895,22.0,0,0.05,,99.0,5.05,1.30777,2.0,0.0,0.520022,,1000000000.0,108.378,11,4093,,28.528,,30.006,30.006,28.548,28.222,28.12,28.052,27.959,27.233,25.763,25.509,,,,,,,30.298,28.465,28.251,28.157,28.113,28.015,27.084,25.74,25.484,25.188,25.011,26.125,9.05464,9.28511,-0.56298,,,,M1149clu,177.3820922,22.4135124,,,,,,,,,,False
741,0.68436,0.5706,0.7854,0.6533,0.4881,0.8054,9.81169,1.0,0,0.0,1278000000.0,99.0,0.15,13.7799,32.0,0.5,0.00101798,,1000000000.0,410257000.0,12,4095,,27.32,27.757,27.715,26.039,25.169,24.946,24.755,24.678,24.59,24.985,24.366,23.94,,,,27.579,27.371,27.223,26.115,25.148,24.871,24.762,24.694,24.635,24.574,24.669,25.043,25.413,25.919,27.837,9.11254,8.42491,-1.7163,,,,M1149clu,177.408845,22.4080718,[MAT2017] MACS1149CLS 1560,177.4088484,22.4080682,G,0.56,D,2017ApJ...835..254M,0.01720490107672816,SIMBAD,False
742,0.0,0.0,0.1052,0.1095,0.0251,0.3472,436.882,1.0,0,0.0,508800000.0,99.0,0.39,437.802,33.0,0.0,8.5599e-96,,1000000000.0,126723.0,9,4088,,,,,30.528,28.601,28.044,28.119,27.842,28.202,,,,,,,29.798,29.764,29.206,28.937,28.844,28.911,28.945,28.975,28.988,29.079,29.868,30.255,30.761,31.281,33.515,8.96137,4.89357,-5.15715,,,,M1149clu,177.4016579,22.4134933,,,,,,,,,,False
743,2.442,2.1084,2.5644,3.9146,2.3844,5.309,30.5252,3.0,0,0.0,,99.0,4.01,30.3471,3.0,0.0,2.57163e-07,,1000000000.0,2053.58,6,3819,,28.01,27.378,,30.097,,26.3,25.76,24.994,,,,,,,,,,34.473,30.721,28.1,26.427,25.759,24.95,24.352,22.604,21.724,21.482,21.341,21.264,22.814,9.3926,10.03438,-1.65638,,,,M1149clu,177.4138221,22.408483,CLASHVLT J114939.32+222430.4,177.41383333333334,22.408452777777775,rG,0.538,C,2014ApJS..211...21E,0.11504425316359324,SIMBAD,False
744,0.0,0.0,0.0431,0.036,0.01,0.1537,281.682,33.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00904566,10,4078,,,,27.333,27.384,,26.926,26.481,26.006,25.55,,,,,,,26.718,26.918,26.712,26.638,27.012,27.046,27.104,27.131,27.148,27.488,27.857,28.511,28.333,27.132,30.665,8.71415,3.81246,-5.20066,,,,M1149clu,177.4164675,22.4132796,,,,,,,,,,False
746,4.264,0.0,6.1378,2.8952,0.8299,5.7589,1.13351,33.0,1,0.3,,99.0,4.6,0.59577,2.0,0.0,0.742387,,1000000000.0,55.7742,9,4088,,,,,29.442,28.532,27.8,27.834,28.074,28.281,28.511,27.114,26.958,,,,,34.548,30.266,29.228,28.945,28.779,28.69,28.462,28.209,27.909,27.469,27.343,27.243,27.394,27.663,8.93263,8.13328,-1.52806,,,,M1149clu,177.390785,22.4134521,[IKO2018] HFF4C-3373-4483,177.39055,22.41341,LeG,9.1,D,2017ApJ...836..210Z,0.7966402890446925,SIMBAD,False
748,0.0,0.0,0.0615,0.0902,0.0204,0.2924,514.737,1.0,0,0.0,508800000.0,99.0,0.54,516.511,33.0,0.0,6.93462e-113,,1000000000.0,119912.0,11,4091,,29.877,28.911,,29.462,28.394,28.248,28.15,28.545,28.117,,,,,,,29.421,29.37,28.776,28.551,28.479,28.528,28.566,28.592,28.6,28.713,29.51,29.909,30.404,30.931,33.17,8.91824,4.78499,-5.10041,,,,M1149clu,177.4022152,22.413802,,,,,,,,,,False
749,0.0,0.0,0.1307,0.0752,0.0202,0.1837,170.352,1.0,0,0.0,718700000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,325890.0,11,4094,,,30.056,28.255,27.317,27.082,27.412,27.313,27.377,27.457,26.568,,,,,,28.719,28.563,27.8,27.464,27.394,27.378,27.406,27.419,27.414,27.5,28.307,28.672,29.157,29.682,31.911,8.83571,5.24037,-4.05954,,,,M1149clu,177.3824765,22.4084884,,,,,,,,,,False
750,0.0,0.0,0.0601,0.0886,0.0196,0.2871,151.45,1.0,0,0.0,508800000.0,99.0,0.39,152.746,33.0,0.0,6.78495e-34,,1000000000.0,265280.0,12,4095,,28.209,29.026,28.719,28.704,27.638,27.005,26.95,26.754,26.814,29.87,,,,,,28.559,28.508,27.914,27.689,27.617,27.666,27.704,27.73,27.738,27.851,28.648,29.047,29.542,30.068,32.308,8.85429,4.95964,-4.57727,,,,M1149clu,177.4078189,22.4134336,,,,,,,,,,False
751,0.0,0.0,0.1256,0.1127,0.0282,0.3071,4.55221,26.0,0,0.05,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.121153,11,4094,,,26.755,26.103,25.968,26.007,25.504,25.149,25.14,25.333,25.27,26.459,26.415,,,,27.223,27.043,26.36,25.83,25.617,25.473,25.435,25.416,25.389,25.42,26.205,26.565,26.813,25.437,26.886,9.005,6.32592,-3.51751,,,,M1149clu,177.4064651,22.4083784,,,,,,,,,,False
752,1.4062,1.1454,1.5516,0.6421,0.0717,1.4442,51.5192,27.0,0,0.0,,99.0,0.0,49.3603,25.0,0.25,1.91228e-11,,1000000000.0,0.902437,12,4095,,28.503,28.673,28.354,28.681,28.455,27.711,27.299,27.124,27.158,,,25.956,,,,28.463,28.497,28.571,28.118,27.556,27.445,27.423,27.39,27.362,27.424,27.707,28.121,28.345,28.805,27.541,8.86767,7.51467,-1.7453,,,,M1149clu,177.4129263,22.4083913,,,,,,,,,,False
753,0.0,0.0,0.0083,0.0103,,0.0269,102.219,1.0,0,0.0,640500000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,24834.2,11,4094,,,28.087,25.34,25.589,25.622,25.785,25.707,25.543,25.442,26.19,,,,,,26.701,26.572,25.748,25.564,25.59,25.553,25.596,25.6,25.584,25.785,26.587,27.007,27.464,28.018,30.272,8.78229,4.1357,-4.96778,,,,M1149clu,177.3817281,22.4083323,,,,,,,,,,False
755,0.82584,0.0506,1.1343,0.7802,0.3147,1.6119,11.3275,33.0,3,0.4,,99.0,0.15,11.6422,32.0,0.5,0.0029644,,1000000000.0,7.225,10,4092,,,,29.991,28.447,28.013,27.58,27.432,27.364,27.396,26.913,25.702,,,,,29.799,29.625,29.421,28.738,28.022,27.487,27.311,27.446,27.318,27.033,27.0,27.331,27.189,27.852,26.343,9.09628,7.43922,-2.73643,,,,M1149clu,177.395021,22.4083719,,,,,,,,,,False
756,4.0017,3.8325,4.8325,4.1205,2.9466,5.5463,2.92133,33.0,1,0.5,,99.0,4.31,3.03741,33.0,0.5,0.218995,,1000000000.0,1615.65,11,4093,,29.625,,28.862,28.689,28.414,27.913,27.187,27.368,27.131,26.308,24.596,25.102,,,,,,35.394,29.465,28.152,27.649,27.383,27.219,27.064,26.138,24.857,24.921,24.634,24.391,25.284,9.10766,9.65421,-0.47637,,,,M1149clu,177.3928571,22.4134076,,,,,,,,,,False
757,0.88845,0.8625,0.9024,0.8854,0.8557,0.9202,55.5291,31.0,2,0.3,,99.0,-99.9,1000000000.0,,,,,1000000000.0,2002.4,12,4095,,23.519,23.109,22.935,22.516,21.692,21.425,21.195,21.126,21.098,20.427,20.181,20.619,,,,23.339,23.094,23.001,22.559,21.732,21.425,21.181,21.093,21.056,20.814,20.725,21.037,21.153,21.648,20.406,8.99964,10.07987,0.37796,,,,M1149clu,177.4026562,22.4080096,CLASHVLT J114936.63+222428.8,177.402664,22.408009,G,0.8543,D,2016ApJ...817...60T,0.026049463709977436,SIMBAD,True
758,0.0,0.0,0.0949,0.1087,0.0257,0.3133,91.3266,1.0,0,0.0,508800000.0,99.0,0.54,93.1941,33.0,0.0,5.79629e-21,,1000000000.0,381887.0,9,4088,,,,,28.155,28.032,28.038,28.413,27.392,27.418,27.218,,,,,,28.6,28.567,28.04,27.761,27.726,27.714,27.747,27.777,27.791,27.881,28.671,29.057,29.563,30.084,32.318,8.98807,5.33654,-4.77216,,,,M1149clu,177.4068199,22.4136862,,,,,,,,,,False
759,0.48388,0.404,0.5147,0.4063,0.316,0.4892,7.24693,1.0,0,0.0,2200000000.0,99.0,0.15,13.1987,9.0,0.0,0.00136127,,1000000000.0,493429000.0,11,4093,,28.325,,27.086,25.38,24.461,24.107,23.955,23.93,23.923,23.919,24.204,24.39,,,,28.93,28.393,26.915,25.32,24.513,24.162,23.99,23.92,23.878,23.737,24.233,24.56,24.922,25.525,27.59,9.35266,8.42298,-2.9581,,,,M1149clu,177.4023766,22.4073975,[MAT2017] MACS1149CLS 1549,177.4023818,22.4073941,G,0.55,D,2017ApJ...835..254M,0.021197531429259016,SIMBAD,False
760,0.0,0.0,0.0807,0.1309,0.0315,0.5468,46.4229,31.0,0,0.0,,99.0,0.54,48.0475,31.0,0.0,3.6866e-11,,1000000000.0,0.0485012,12,4095,,,27.883,27.189,27.733,27.393,27.583,27.047,26.672,27.113,27.977,,,,,,27.658,27.778,27.511,27.4,27.305,27.527,27.569,27.609,27.635,27.799,28.389,28.837,29.006,27.996,28.332,8.8175,5.35328,-3.99132,,,,M1149clu,177.3818209,22.4133775,,,,,,,,,,False
761,3.3476,3.1302,3.5439,3.2959,3.0404,3.5393,8.90897,30.0,0,0.0,,99.0,3.85,12.7518,30.0,0.0,0.0017021,,1000000000.0,98.0506,11,4094,,,,27.189,26.312,26.359,26.4,26.496,26.465,26.449,26.605,24.97,25.851,,,,,,27.107,26.335,26.328,26.462,26.52,26.541,26.41,25.935,25.977,25.98,26.06,26.159,27.233,8.72095,9.07661,0.0977,,,,M1149clu,177.4016924,22.408355,,,,,,,,,,False
763,0.0,0.0,0.0196,0.0243,,0.0683,88.2779,1.0,0,0.0,508800000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,72560.5,12,4095,,26.964,26.606,26.031,26.233,26.102,25.449,25.232,25.23,25.393,26.475,,,,,,26.661,26.598,25.897,25.792,25.807,25.776,25.829,25.84,25.831,26.037,26.845,27.286,27.744,28.297,30.556,8.77212,4.75919,-4.36142,,,,M1149clu,177.4073679,22.4082546,,,,,,,,,,False
764,1.5693,1.129,1.997,1.5005,1.0725,1.8549,9.08277,33.0,3,0.25,,99.0,1.87,8.84586,33.0,0.25,0.0119991,,1000000000.0,120.235,12,4095,,27.125,26.75,26.579,26.556,26.285,25.59,25.362,25.281,25.327,25.787,24.077,24.248,,,,27.348,26.695,26.52,26.508,26.215,25.747,25.567,25.53,25.299,25.31,25.104,25.141,25.471,25.597,25.384,8.84858,8.73168,-0.53721,,,,M1149clu,177.4075234,22.4081795,,,,,,,,,,False
765,2.0631,2.0311,2.1043,2.059,2.0123,2.1047,12.6344,20.0,0,0.3,,99.0,-99.9,1000000000.0,,,,,1000000000.0,11868.7,12,4095,,26.739,26.581,25.485,24.379,23.02,32.602,21.078,,20.52,19.501,18.555,18.428,,,,31.148,27.901,25.541,24.164,23.08,21.996,21.083,20.599,20.271,19.58,18.611,18.355,18.278,18.744,17.988,9.35001,11.85762,0.48232,,,,M1149clu,177.3778209,22.4077143,ALMA J114930.69+222427.7,177.377825,22.407678,rG,1.489,D,2022ApJ...939....5C,0.1313904991339898,SIMBAD,True
766,0.0,0.0,0.1032,0.256,0.0502,1.0215,39.2522,27.0,0,0.0,,99.0,1.18,38.9102,33.0,0.1,3.55438e-09,,1000000000.0,0.0504062,11,4094,,,29.706,29.225,29.122,29.365,28.638,28.988,28.233,28.029,,,,,,,29.622,29.684,29.469,28.715,28.556,28.502,28.474,28.499,28.528,28.515,29.269,29.466,29.938,29.456,28.548,8.99602,5.75826,-4.37583,,,,M1149clu,177.3915386,22.4133128,,,,,,,,,,False
767,1.1156,0.9574,1.3379,1.2794,0.9902,1.706,3.83122,2.0,0,0.0,640500000.0,99.0,1.58,3.86022,33.0,0.25,0.145132,,1000000000.0,539641000.0,12,4095,,26.554,26.812,26.455,26.614,26.173,25.665,25.663,25.587,25.621,25.617,24.939,25.535,,,,26.866,26.72,26.638,26.658,26.348,25.67,25.623,25.581,25.552,25.446,25.378,25.462,25.879,26.316,28.223,8.78428,8.42733,-0.68612,,,,M1149clu,177.3978498,22.4082388,,,,,,,,,,False
769,0.0,0.0,0.0375,0.0679,0.0169,0.1857,71.5583,8.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00180041,10,4092,,,,29.739,28.662,27.889,27.416,27.321,27.17,27.166,26.886,,,,,,32.978,31.075,29.627,28.39,27.811,27.403,27.286,27.247,27.19,27.273,28.06,28.463,28.907,29.298,32.193,9.49174,5.47699,-7.24314,,,,M1149clu,177.3993344,22.4082871,,,,,,,,,,False
770,0.0,0.0,0.8358,0.3381,0.088,1.0566,30.8774,31.0,1,0.05,,99.0,0.53,30.8626,31.0,0.0,1.98735e-07,,1000000000.0,0.197123,11,4094,,,27.818,29.617,28.731,28.63,28.48,28.051,28.149,28.12,27.033,,,,,,28.632,28.72,28.788,28.333,28.277,28.303,28.265,28.272,28.3,28.31,29.028,29.075,29.584,29.294,28.144,8.96194,6.11452,-3.87187,,,,M1149clu,177.4062989,22.4131449,,,,,,,,,,False
771,0.067285,0.0,0.1657,0.4137,0.0918,0.7439,18.1911,1.0,0,0.0,1609000000.0,99.0,0.82,17.5755,1.0,0.0,0.000152593,,1000000000.0,33690500.0,10,4085,,28.961,,29.855,,27.201,26.368,26.351,26.371,26.45,27.22,25.573,,,,,30.147,29.961,29.056,27.614,26.928,26.648,26.516,26.458,26.424,26.299,26.737,27.088,27.4,27.996,30.017,9.30359,7.52756,-3.73194,,,,M1149clu,177.4094197,22.4082088,[BIO2017] M1149I-9382624295,177.40942083333331,22.408202777777777,LeG,5.76,E,2017ApJ...843...41B,0.022005676958146623,SIMBAD,False
772,2.0689,1.6911,2.5973,1.3164,0.1211,2.4298,4.52496,33.0,1,0.15,,99.0,2.39,1.85086,31.0,0.0,0.396361,,1000000000.0,5.82371,12,4095,,30.314,28.782,28.242,28.191,28.553,28.304,27.744,27.871,28.113,27.218,29.834,,,,,28.847,28.598,28.562,28.574,28.535,28.188,28.176,28.098,28.016,28.057,28.013,28.189,28.594,28.7,28.442,8.79843,6.06724,-3.20897,,,,M1149clu,177.4060327,22.4132616,,,,,,,,,,False
773,0.0,0.0,0.0769,0.0916,0.0242,0.264,21.0589,9.0,0,0.0,,99.0,0.63,25.6661,1.0,0.0,2.67102e-06,,1000000000.0,0.00660828,12,4095,,29.316,29.724,29.005,27.731,26.767,26.389,26.237,26.095,26.182,27.235,25.564,,,,,32.32,30.416,28.903,27.519,26.889,26.437,26.299,26.26,26.209,26.249,27.037,27.419,27.926,28.408,31.563,9.50186,6.65991,-6.28854,,,,M1149clu,177.392842,22.4081665,,,,,,,,,,False
774,0.0,0.0,0.058,0.0932,0.0213,0.2868,54.9551,26.0,0,0.0,,99.0,0.39,57.9035,28.0,0.0,2.66945e-13,,1000000000.0,0.0151629,12,4095,,28.821,27.968,27.924,27.696,27.518,27.108,26.99,27.038,27.103,,,,,,,28.69,28.569,27.908,27.486,27.314,27.203,27.195,27.186,27.166,27.23,28.046,28.411,28.602,27.203,29.041,8.85943,5.35818,-4.05424,,,,M1149clu,177.4011304,22.4081851,,,,,,,,,,False
775,0.21101,0.0,0.5611,0.2815,0.0706,0.9292,11.5604,31.0,0,0.0,,99.0,0.51,12.2998,32.0,0.0,0.00213371,,1000000000.0,0.237091,11,4079,,28.405,27.385,27.765,27.348,,27.351,27.381,27.461,27.678,26.755,,,,,,27.572,27.715,27.732,27.366,27.345,27.529,27.525,27.56,27.601,27.651,28.436,28.5,28.992,28.569,27.577,8.83334,5.90872,-3.55643,,,,M1149clu,177.4068497,22.4149773,,,,,,,,,,False
